"id","url","title","rating","user_rated","chapters","views","bookmarked","last_update"
968,https://www.mgeko.cc/manga/when-i-was-born-hundreds-of-ghosts/,"When I Was Born, Hundreds of Ghosts Walked at Night, the Path Guarding the Snow-Cold Corpses Guarded the Path","0.0","0","5-eng-li","55 K","574","1 year, 1 month"
969,https://www.mgeko.cc/manga/saikyou-de-saisoku-no-mugen-level-up/,Saikyou de Saisoku no Mugen Level Up,"3.5","17","43-eng-li","970 K","2.2 K","6 days, 22 hours"
970,https://www.mgeko.cc/manga/the-second-coming-of-the-demon-emperor/,The Second Coming of the Demon Emperor,"0.0","0","0-eng-li","78 K","582","1 year, 2 months"
971,https://www.mgeko.cc/manga/zatsuyo-gakari-ken-shien-jutsu-shi-ha-party-tsuiho-ni-akogareru-seken-ha-tsuiho-boomnanoni-ore-wo-kadai-hyoka-suru-party-member-tachi-ga-kesshite-tebanaso-to-shitekurenai/,"Zatsuyo Gakari Ken Shien Jutsu Shi Ha Party Tsuiho Ni Akogareru Seken Ha Tsuiho Boomnanoni, Ore Wo Kadai Hyoka Suru Party Member Tachi Ga Kesshite Tebanaso to Shitekurenai","2.8","6","9-3-eng-li","153 K","698","4 days, 6 hours"
972,https://www.mgeko.cc/manga/sasensareta-munou-ouji-wa-jitsuryoku-w/,Sasensareta Munou Ouji wa Jitsuryoku wo Kakushitai,"4.7","3","16-eng-li","457 K","1.4 K","1 week, 1 day"
973,https://www.mgeko.cc/manga/rebirth-of-the-immortal-arrogant-son-in-law/,Rebirth Of The Immortal Arrogant Son-in-law,"0.0","0","7-eng-li","398 K","1.1 K","11 months"
974,https://www.mgeko.cc/manga/unrivaled-in-the-world-of-superpowers/,Unrivaled in the World of Superpowers,"0.0","0","27-eng-li","286 K","703","7 months, 2 weeks"
975,https://www.mgeko.cc/manga/returned-as-a-martial-genius/,Returned as a Martial Genius,"5.0","1","47-eng-li","437 K","1.4 K","5 months"
976,https://www.mgeko.cc/manga/i-can-devour-everything/,I Can Devour Everything,"5.0","1","5-eng-li","150 K","871","1 year, 1 month"
977,https://www.mgeko.cc/manga/invincible-in-the-apocalypse-im-the-on/,Invincible in the apocalypse: I’m the only beta player,"5.0","2","24-eng-li","521 K","1.6 K","6 months, 1 week"
978,https://www.mgeko.cc/manga/my-lucky-encounter-from-the-game-turned-into-reality/,My Lucky Encounter From The Game Turned Into Reality,"4.2","36","68-eng-li","3.8 M","6.0 K","16 hours, 49 minutes"
979,https://www.mgeko.cc/manga/a-life-changing-turn/,A Life Changing Turns,"4.5","2","39-eng-li","283 K","357","3 months, 3 weeks"
980,https://www.mgeko.cc/manga/saikyo-buki-de-muso-shinagara-guild-de-tanoshiku-kurashimasu/,"Jako Ni Ha Tanya Ga Oniaida Www” to Iwareta Tanya Level 9999 No Ore, Tsuiho Saretanode Boken Sha Ni Tenshoku Suru Saikyo Buki De Muso Shinagara Guild De Tanoshiku Kurashimasu","2.7","6","11-1-eng-li","319 K","1.0 K","2 weeks, 2 days"
981,https://www.mgeko.cc/manga/hero-x-demon-queen/,Hero X Demon Queen,"4.2","25","119-eng-li","2.0 M","1.9 K","5 days, 9 hours"
982,https://www.mgeko.cc/manga/star-embracing-swordmaster-frjzo/,Star-Embracing Swordmaster,"4.5","77","67-eng-li","3.5 M","7.1 K","4 days, 9 hours"
983,https://www.mgeko.cc/manga/my-wife-is-a-heavenly-big-shot/,My Wife is a Heavenly Big Shot,"0.0","0","7-eng-li","106 K","593","1 year, 1 month"
984,https://www.mgeko.cc/manga/the-final-boss/,the Final Boss,"0.0","0","35-eng-li","335 K","1.0 K","9 months, 1 week"
985,https://www.mgeko.cc/manga/informer/,Informer,"3.4","12","41-eng-li","586 K","1.4 K","3 days, 9 hours"
986,https://www.mgeko.cc/manga/i-became-an-evolving-space-monster/,I Became an Evolving Space Monster,"4.5","85","57-eng-li","2.8 M","5.6 K","1 day, 6 hours"
987,https://www.mgeko.cc/manga/kagura-bachi/,Kagurabachi,"4.1","10","58-eng-li","1.2 M","2.0 K","6 days, 8 hours"
988,https://www.mgeko.cc/manga/lets-make-a-contract/,Let’s Make a Contract?,"5.0","1","50-eng-li","751 K","1.0 K","6 months, 2 weeks"
989,https://www.mgeko.cc/manga/killer-peter/,Killer Peter,"4.1","32","67-eng-li","2.4 M","3.7 K","3 days, 8 hours"
990,https://www.mgeko.cc/manga/five-dimensional-zone/,Five-Dimensional Zone,"0.0","0","55-eng-li","832 K","927","8 months, 1 week"
991,https://www.mgeko.cc/manga/umarekawatte-imasara-yarinaosu-nidome-no-gakuin-seikatsu/,Majutsu Guild Sousui ~Umarekawatte Imasara Yarinaosu Nidome no Gakuin Seikatsu~,"0.0","0","4-eng-li","109 K","1.0 K","8 months, 1 week"
992,https://www.mgeko.cc/manga/the-strongest-devil-becomes-a-rookie/,The Strongest Devil becomes a rookie,"0.0","0","5-eng-li","118 K","546","1 year, 2 months"
993,https://www.mgeko.cc/manga/the-reincarnated-mage-with-inferior-eyes-the-oppress/,The Reincarnated Magician with Inferior Eyes ~The Oppressed Ex-Hero Survives the Future World with Ease~,"3.7","3","36-eng-li","499 K","1.4 K","2 months"
994,https://www.mgeko.cc/manga/the-edgeless-sword-from-the-village/,The Edgeless Sword From the Village,"3.9","19","59-eng-li","800 K","1.6 K","1 month"
995,https://www.mgeko.cc/manga/i-raised-the-yandere-villain-empress/,I Raised the Yandere Villain Empress,"5.0","2","20-eng-li","680 K","1.4 K","10 months, 3 weeks"
996,https://www.mgeko.cc/manga/grand-dwarf/,Grand Dwarf,"4.8","5","37-eng-li","529 K","1.4 K","2 weeks, 4 days"
997,https://www.mgeko.cc/manga/retired-demon-king/,Retired Demon King,"4.7","9","28-eng-li","1.0 M","2.7 K","2 weeks, 1 day"
998,https://www.mgeko.cc/manga/immortal-cultivator-cultivating-from-imagination/,Immortal Cultivator Cultivating From Imagination,"0.0","0","2-eng-li","87 K","645","1 year, 2 months"
999,https://www.mgeko.cc/manga/emperor-s-mark-to-rule-the-monsters-reborn/,Emperor's Mark to Rule the Monsters: Reborn Sage to Strongest Adventurer,"0.0","0","1-eng-li","52 K","696","1 year, 2 months"
1000,https://www.mgeko.cc/manga/insanely-talented-player-uprfh/,Insanely Talented Player,"3.5","21","67-eng-li","2.0 M","4.2 K","3 weeks, 5 days"
1001,https://www.mgeko.cc/manga/when-the-system-opens-after-the/,"When The System Opens After The Age Of 100 , All Grandchildren Kneel Upon The Mountains!","4.5","2","90-eng-li","1.2 M","1.7 K","3 months, 2 weeks"
1002,https://www.mgeko.cc/manga/i-can-hit-infinitely/,I Can Hit Infinitely,"0.0","0","2-eng-li","85 K","611","1 year, 2 months"
1003,https://www.mgeko.cc/manga/sousei-no-tenken-tsukai/,Heavenly Sword of Twin Stars,"0.0","0","1-eng-li","61 K","783","1 year, 2 months"
1004,https://www.mgeko.cc/manga/master-of-physical-transcendence/,Master of Physical Transcendence,"0.0","0","6-eng-li","167 K","761","1 year, 1 month"
1005,https://www.mgeko.cc/manga/regressors-life-after-retirement/,Regressor’s Life After Retirement,"4.7","3","48-5-eng-li","1.9 M","4.1 K","1 month, 2 weeks"
1006,https://www.mgeko.cc/manga/saibai-cheat-de-saikyou-saien-e-tada-no-katei-saiendesu-kedo/,"Saibai Cheat de Saikyou Saien – E, Tada no Katei Saiendesu kedo?","4.9","8","22-3-eng-li","594 K","1.9 K","1 day, 4 hours"
1007,https://www.mgeko.cc/manga/beware-of-obsession/,Beware of Obsession,"0.0","0","4-eng-li","82 K","393","1 year, 2 months"
1008,https://www.mgeko.cc/manga/hammer-gramps/,Hammer Gramps,"5.0","1","30-eng-li","264 K","707","2 months, 3 weeks"
1009,https://www.mgeko.cc/manga/diamond-indestructible-stronghold/,Diamond Indestructible Stronghold Master,"5.0","2","10-eng-li","227 K","861","1 year, 2 months"
1010,https://www.mgeko.cc/manga/dear-shimazaki-in-the-peaceful-land/,Dear Shimazaki in the Peaceful Land,"0.0","0","20-eng-li","82 K","327","8 months, 3 weeks"
1011,https://www.mgeko.cc/manga/santa-industries/,Santa Industries,"0.0","0","12-eng-li","97 K","375","1 year, 1 month"
1012,https://www.mgeko.cc/manga/i-can-control-all-opportunities/,I Can Control All Opportunities,"4.0","25","56-eng-li","612 K","1.2 K","5 days, 8 hours"
1013,https://www.mgeko.cc/manga/i-level-up-even-in-desperate-situations/,I Level Up Even in Desperate Situations,"0.0","0","32-5-eng-li","301 K","806","9 months, 1 week"
1014,https://www.mgeko.cc/manga/i-can-do-it/,I Can Do It,"5.0","2","26-eng-li","476 K","1.0 K","1 year"
1015,https://www.mgeko.cc/manga/kizetsu-yuusha-to-ansatsu-hime/,The Fainted Hero and The Assassination Princess,"0.0","0","1-eng-li","34 K","444","1 year, 2 months"
1016,https://www.mgeko.cc/manga/banshee-bashing/,Banshee Bashing,"0.0","0","24-eng-li","99 K","388","8 months"
1017,https://www.mgeko.cc/manga/zombie-apocalypse-82-08/,Zombie Apocalypse 82-08,"3.4","13","45-eng-li","639 K","1.4 K","1 day, 21 hours"
1018,https://www.mgeko.cc/manga/tempest-tyrant/,Tempest tyrant,"0.0","0","38-eng-li","655 K","1.4 K","8 months, 4 weeks"
1019,https://www.mgeko.cc/manga/my-resentment-system-x2/,My Resentment System x2,"5.0","1","6-eng-li","146 K","593","1 year, 2 months"
1020,https://www.mgeko.cc/manga/chairman-kang-the-newcomer/,Chairman Kang: The Newcomer,"4.0","4","43-eng-li","803 K","1.1 K","1 week"
1021,https://www.mgeko.cc/manga/the-heroic-tale-of-a-failed-magic-sword-user/,The Heroic Tale of a Failed Magic Sword User,"2.3","3","7-2-eng-li","324 K","818","4 months"
1022,https://www.mgeko.cc/manga/i-scared-the-divine-lord-as-i-handed-over-the-ancient-immortal-pill/,I Scared the Divine Lord as I handed over the Ancient Immortal Pill,"4.0","26","76-eng-li","1.1 M","1.7 K","16 hours, 33 minutes"
1023,https://www.mgeko.cc/manga/bishuu-gyakuten-sekai-de-chiryoushi-yattemasu/,I'm a healer in the reversed world of beauty and ugliness,"3.5","13","11-eng-li","364 K","1.9 K","4 days, 19 hours"
1024,https://www.mgeko.cc/manga/the-reincarnated-assassin-is-a-genius-swordsman/,The Reincarnated Assassin is a Genius Swordsman,"4.0","22","41-eng-li","3.1 M","7.5 K","2 days, 8 hours"
1025,https://www.mgeko.cc/manga/mixed-fantasy-my-journey-to-become-invincible/,Mixed Fantasy – My Journey To Become Invincible From Big-Spending Begins!,"4.0","3","193-eng-li","1.0 M","1.2 K","9 months, 1 week"
1026,https://www.mgeko.cc/manga/quan-qiu-bing-feng-wo-dazaole-mori-anquan-wu/,Freezing the World: I Built a Doomsday Safehouse,"3.8","18","411-eng-li","3.6 M","2.0 K","3 weeks, 3 days"
1027,https://www.mgeko.cc/manga/weapon-maker/,Weapon Maker,"3.2","28","48-eng-li","2.1 M","4.5 K","4 days, 3 hours"
1028,https://www.mgeko.cc/manga/descent-of-the-predecessor/,Descent of the Predecessor,"0.0","0","38-eng-li","447 K","1.2 K","11 months, 2 weeks"
1029,https://www.mgeko.cc/manga/i-am-the-descendant-of-the-divine-dragon/,I am the descendant of the Divine Dragon!,"3.7","17","134-eng-li","1.3 M","1.4 K","5 days, 11 hours"
1030,https://www.mgeko.cc/manga/steel-eating-player/,Steel-Eating Player,"4.6","10","51-eng-li","2.8 M","5.9 K","3 months, 3 weeks"
1031,https://www.mgeko.cc/manga/i-am-the-heroic-knight-of-the-interstellar-nation/,I am the Heroic Knight of the Interstellar Nation,"3.3","3","4-2-eng-li","95 K","443","1 month"
1032,https://www.mgeko.cc/manga/the-terminally-ill-young-master-of-the/,The Terminally Ill Young Master of the Baek Clan,"4.0","5","45-eng-li","1.8 M","3.8 K","6 months"
1033,https://www.mgeko.cc/manga/strange-invasion/,Strange Invasion,"0.0","0","1-eng-li","52 K","373","1 year, 2 months"
1034,https://www.mgeko.cc/manga/to-another-world-on-my-own/,To Another World On My Own!,"3.5","2","34-eng-li","1.0 M","2.1 K","6 months, 2 weeks"
1035,https://www.mgeko.cc/manga/reborn-as-the-enemy-prince/,Reborn as the Enemy Prince,"4.1","26","55-eng-li","2.2 M","4.4 K","1 day, 8 hours"
1036,https://www.mgeko.cc/manga/scoring-the-sacred-body-of-the-ancients-from-the-get-go/,Scoring the Sacred Body of the Ancients from the Get-go,"4.1","23","77-eng-li","2.6 M","2.8 K","1 day, 23 hours"
1037,https://www.mgeko.cc/manga/trace-official/,Trace [Remastered],"4.0","2","165-eng-li","398 K","579","2 months, 1 week"
1038,https://www.mgeko.cc/manga/the-ultimate-symbol/,The Ultimate Symbol,"0.0","0","20-eng-li","129 K","456","11 months"
1039,https://www.mgeko.cc/manga/gakeppuchi-boken-sha-ga-hiki-komoru-ni-ha-hirosugiru/,Makyo Seikatsu ~ Gakeppuchi Boken Sha Ga Hiki Komoru Ni Ha Hirosugiru,"4.0","4","15-eng-li","262 K","1.2 K","1 week, 1 day"
1040,https://www.mgeko.cc/manga/back-then-i-didnt-realize-it-was-a-big-win/,"Back Then, I Didn’t Realize It Was A Big Win","0.0","0","40-eng-li","436 K","1.1 K","4 months"
1041,https://www.mgeko.cc/manga/the-great-villain-who-threatened/,The Great Villain Who Threatened to Kill Himself,"5.0","1","12-eng-li","233 K","918","1 year"
1042,https://www.mgeko.cc/manga/i-use-my-muscles-to-dominate-the-world/,I Use My Muscles to Dominate the World of Cultivating Immortals,"4.5","12","70-eng-li","1.0 M","1.5 K","1 week, 2 days"
1043,https://www.mgeko.cc/manga/what-level-are-you-how-dare-you/,"What Level Are You, How Dare You Pretend in Front of My Seven Senior Sisters","0.0","0",prologue-eng-li,"110 K","709","1 year, 3 months"
1044,https://www.mgeko.cc/manga/reversing-life-with-future-usb/,Reversing Life With Future USB!,"0.0","0","5-eng-li","170 K","884","1 year, 2 months"
1045,https://www.mgeko.cc/manga/legend-of-the-holy-sword/,Legend of the Holy Sword,"4.3","6","60-eng-li","586 K","1.5 K","1 month, 2 weeks"
1046,https://www.mgeko.cc/manga/enemy-soldiers-who-crashed-together-on-a-deserted-island/,Life on a Deserted Island with an Enemy Female Soldier,"0.0","0","10-eng-li","331 K","820","7 months, 2 weeks"
1047,https://www.mgeko.cc/manga/during-the-live-streaming-i-proposed/,"During The Live Streaming, I Proposed To A Female Ghost – And She Actually Agreed?!","4.6","13","21-eng-li","348 K","771","4 weeks"
1048,https://www.mgeko.cc/manga/i-am-the-lord-of-the-underworld/,I am the Lord of the Underworld,"0.0","0","17-eng-li","358 K","1.2 K","1 year, 1 month"
1049,https://www.mgeko.cc/manga/i-was-more-overpowered-than-the-hero-so/,"I was more overpowered than the hero, so I hid my power!","3.4","61","70-eng-li","2.8 M","4.7 K","5 days, 16 hours"
1050,https://www.mgeko.cc/manga/live-broadcast-i-roam-freely-in-the-other-world/,"Live Broadcast, I Roam Freely In The Other World","4.0","1","34-eng-li","401 K","814","9 months, 3 weeks"
1051,https://www.mgeko.cc/manga/reborn-as-a-squid/,Reborn as a Squid,"3.0","1","38-eng-li","258 K","495","7 months, 1 week"
1052,https://www.mgeko.cc/manga/the-strongest-sect-of-all-times/,The Strongest Sect of All Times,"4.3","27","66-eng-li","1.7 M","2.3 K","3 days, 23 hours"
1053,https://www.mgeko.cc/manga/a-herbivorous-dragon-of-5-000-years-gets-unfairly-villainized-official/,"A Herbivorous Dragon of 5,000 Years Gets Unfairly Villainized","0.0","0","4-eng-li","40 K","319","1 year, 3 months"
1054,https://www.mgeko.cc/manga/a-streamer-in-the-past/,A streamer in the Past,"0.0","0","21-eng-li","155 K","372","1 year"
1055,https://www.mgeko.cc/manga/the-man-who-devoured-the-light/,The Man Who Devoured The Light,"0.0","0","8-eng-li","297 K","1.3 K","1 year, 2 months"
1056,https://www.mgeko.cc/manga/i-m-having-fun-in-the-world-of-mysteries/,I’m Having Fun In The World of Mysteries,"4.0","3","25-eng-li","414 K","941","3 months"
1057,https://www.mgeko.cc/manga/i-became-a-terminally-ill-knigh/,I BECAME A TERMINALLY-ILL KNIGHT,"3.6","14","51-eng-li","1.5 M","3.2 K","1 month, 3 weeks"
1058,https://www.mgeko.cc/manga/psycho-face/,Psycho Face,"4.0","1","38-eng-li","145 K","314","1 year"
1059,https://www.mgeko.cc/manga/upgrade-from-wild-monsters/,Upgrade From Wild Monsters,"3.4","7","66-eng-li","871 K","1.4 K","1 day, 9 hours"
1060,https://www.mgeko.cc/manga/manga-pf992788/,Lili-Men,"0.0","0","13-eng-li","106 K","610","1 year, 3 months"
1061,https://www.mgeko.cc/manga/im-an-ex-class-hunter/,I’m an Ex-class Hunter,"5.0","1","40-eng-li","1.9 M","3.9 K","8 months"
1062,https://www.mgeko.cc/manga/just-because-my-apprentice-is-the-strongest/,"Just Because My Apprentice Is the Strongest, Doesn’t Mean I’m Strong Too!","0.0","0","21-eng-li","388 K","1.3 K","10 months, 2 weeks"
1063,https://www.mgeko.cc/manga/revolutionize-the-world-right-if-i-m-going-to-be-called-inferior-i-m-going-to/,"Cat Magic is Going to Revolutionize the World, Right? ~If I'm Going to Be Called Inferior, I'm Going to Revenge Myself With Beast Magic!~","0.0","0","1.1-eng-li","15 K","194","1 year, 3 months"
